,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
97,916223500,False,finalized,3,3/24/2016 12:38:01,other_useful_information,0.6564,,'497086751698333696',RT @NicholasAssef: Ebola Outbreak in West Africa: Questions and Answers http://t.co/Aq1BL7hcJe
99,916224273,False,finalized,3,3/24/2016 18:25:21,other_useful_information,0.6453,,'497087573508894720',"RT @JMichaelsNews: EXCLUSIVE: @NECN follows an infectious disease drill at @MassGeneralNews. #Ebola: Just The Facts, #NECN 7PM TONIGHT. httÃ¢â¬Â¦"
101,916224157,False,finalized,3,3/24/2016 16:47:03,other_useful_information,0.3568,,'497087443766898688',"RT @UpToDate: Learn about the epidemiology, pathogenesis, &amp; clinical manifestations of #Ebola and #MarburgVirus disease: http://t.co/PKPCXGÃ¢â¬Â¦"
105,916223265,False,finalized,3,3/24/2016 12:36:24,other_useful_information,0.6338,,'497086435971702785',Which kin wicked disease be this called Ebola? God help us... #dosomethingaboutEbola http://t.co/64MJWzaU0b
108,916223727,False,finalized,3,3/24/2016 17:25:35,other_useful_information,1.0,,'497086969407873024',RT @josephjett: 9 questions you were too afraid to ask about #Ebola - Vox - http://t.co/Kf9UWBOHeW
109,916223355,False,finalized,6,3/24/2016 11:35:06,other_useful_information,0.8313,,'497086553844633602',@_aeriegionna That disease Ebola from Africa is in the states now Ã°Å¸ËÂ³
113,916224062,False,finalized,3,3/24/2016 17:14:22,other_useful_information,1.0,,'497087351399923712',"Saw a bunch of people posting about #Ebola being ""fake"". What do you guys think? #QuestionTime"
114,916224506,False,finalized,3,3/25/2016 10:04:54,other_useful_information,1.0,,'497087876970979329',The fear of EVD otherwise known as Ebola Virus Disease is the beginning of your long life.           I was... http://t.co/0efl8OCb58
117,916225099,False,finalized,3,3/25/2016 09:27:34,other_useful_information,1.0,,'497088354484514816',"RT @janinebucks: Tennessee USA Knoxville http://t.co/aIESGKNQ1y #EbolaOutbreak2014 BREAKING NEWS 476 Ebola Outbreak 2014 Fear, treatment anÃ¢â¬Â¦"
129,916223543,False,finalized,3,3/24/2016 11:33:04,other_useful_information,1.0,,'497086813925040128',"9 Things To Know About The Killer Disease Ebola, By CNNÃ¢â¬â¢s Dr. Gupta http://t.co/FmzEXy7uyu via @TheTrentOnline"
138,916223278,False,finalized,3,3/24/2016 12:36:23,other_useful_information,1.0,,'497086447061454849',RT @ABC: What questions do you have about Ebola? @DrRichardBesser answers your questions on Facebook: http://t.co/WFA8CyKjUf http://t.co/xYÃ¢â¬Â¦
140,916223492,False,finalized,3,3/24/2016 11:32:42,other_useful_information,0.6667,,'497086736074559488',RT @ThabileStella: The National Institute for Communicable Diseases says it's irresponsible to post false comments about Ebola on social neÃ¢â¬Â¦
144,916223528,False,finalized,4,3/24/2016 11:23:08,other_useful_information,0.7709,,'497086781238431744',RT @PHammondMP: #Ebola Chaired COBR by secure link from New York. The UK is leading the international drive against this awful disease in SÃ¢â¬Â¦
151,916224282,False,finalized,3,3/24/2016 16:33:08,other_useful_information,1.0,,'497087584263503873',RT @TeamCavuto: Questions raised over secrecy surrounding US Ebola testing. @RealBenCarson weighs in! http://t.co/vFelkyXABC @foxnews #CAVUÃ¢â¬Â¦
159,916223329,False,finalized,3,3/24/2016 11:00:13,other_useful_information,0.6496,,'497086514484879361',RT @PeekskillDV: Westchester Ebola Expert Encourages Education About The Disease http://t.co/eELDK0tVOx
161,916224994,False,finalized,3,3/25/2016 11:14:00,other_useful_information,1.0,,'497088274796539904',10 things you should know about Ebola in Nigeria  | An infectious disease epidemiologist speaks http://t.co/fvzh2aIC5x
164,916223765,False,finalized,3,3/24/2016 16:47:17,other_useful_information,0.6667,,'497087016203722754',"RT @jimsciutto: The good #Ebola news today: Nigeria &amp; Senegal declared disease-free. And in US, 43 of Thomas Duncan's contacts clear 21-dayÃ¢â¬Â¦"
171,916223904,False,finalized,3,3/24/2016 17:22:05,other_useful_information,1.0,,'497087196436774912',Do you have a question for the @KVUE news team on #Ebola? Write us on Twitter and Facebook --speaking with an expert on Midday #FactsNotFear
174,916225014,False,finalized,3,3/25/2016 09:51:12,other_useful_information,0.7027,,'497088289695088640',RT @LifeStylesNCare: Ultimate Detection 4 #Ebola/other Diseases? #Molecular #Diagnostics/Quests: Meet #BioFire @BioFireDX #LifeStylesNCare Ã¢â¬Â¦
177,916224374,False,finalized,3,3/25/2016 11:44:52,other_useful_information,0.6845,,'497087696179703808',"#Ebola one many signs indicate ecosystem loss, overpopulation, inequity, climate change, war are collapsing biosphere http://t.co/z1vOJ6kHn7"
181,916224122,False,finalized,3,3/24/2016 18:05:38,other_useful_information,0.7027,,'497087415665045504',Ebola Outbreak Overview. - #healthcare #health #healthy #Prevention #Ebola #ebolavirus #CDC #HealthDisparities - http://t.co/GWK5t50ih4
183,916224834,False,finalized,3,3/25/2016 10:57:01,other_useful_information,0.6809,,'497088148396994560',"An Unprofitable Disease: In the Political Economy of #Ebola, Who Lives and Who Dies? http://t.co/8l3QOmSMqD http://t.co/yni1yJLRQg"
186,916223846,False,finalized,3,3/24/2016 17:16:30,other_useful_information,1.0,,'497087136697683968',Ã¢â¬Å@NationalNurses: nurses call-in forum on #Ebola Register/submit questions: http://t.co/SErKLgkRTm  3 p ET/12 PTÃ¢â¬Â @wkyc
190,916223629,False,finalized,3,3/24/2016 12:35:48,other_useful_information,0.38799999999999996,,'497086880312090624',You Asked Questions About Ebola Ã¢â¬â And We Have Answers: Where did it start? Why are some patients able to survive? Shouldn't we be mor...
192,916224700,False,finalized,3,3/25/2016 08:24:31,other_useful_information,1.0,,'497088037613223938',"RT @democracynow: An Unprofitable Disease: In the Political Economy of #Ebola, Who Lives and Who Dies? http://t.co/8l3QOmSMqD http://t.co/yÃ¢â¬Â¦"
193,916224910,False,finalized,3,3/25/2016 07:59:30,other_useful_information,0.3383,,'497088208190980097',"Sorry Dallas nurse, even if u called CDC before boarding flight, WTF WERE U THINKING, Since you had symptoms, ur part of problem also #Ebola"
199,916223875,False,finalized,3,3/24/2016 17:48:10,other_useful_information,1.0,,'497087170310463488',RT @jimsciutto: Just in: POTUS signs Executive Order authorizing deployment of National Guard &amp; Reservists to support #Ebola ops in West AfÃ¢â¬Â¦
206,916225151,False,finalized,3,3/25/2016 08:24:31,other_useful_information,1.0,,'497088410067025920',RT @mikecalma: How the #GOP fights infectious disease. #Ebola http://t.co/AYEQvblXLU
208,916224536,False,finalized,3,3/25/2016 08:17:11,other_useful_information,1.0,,'497087912887222272',Digital health map tracks new Ebola cases in real time: A disease-tracking website developed by Boston Childre... http://t.co/bDtPF9lQ4p
215,916224145,False,finalized,3,3/24/2016 16:00:40,other_useful_information,0.6664,,'497087430436986880',RT @unicefusa: .@UNICEF_Liberia &amp; Liberian radio station @HottFM teaming up to spread the word on #Ebola prevention. #StopEbola http://t.coÃ¢â¬Â¦
216,916223666,False,finalized,3,3/24/2016 17:02:40,other_useful_information,1.0,,'497086902206750720',Some doctors question CDCÃ¢â¬â¢s guidance on Ebola patients http://t.co/UnC7KzHAhB
218,916223984,False,finalized,3,3/24/2016 17:16:30,other_useful_information,0.6617,,'497087273968877569',"RT @CDCemergency: If in Nigeria, call 0-800-EBOLA-HELP for #Ebola questions. #EbolaChat"
236,916225100,False,finalized,3,3/25/2016 10:57:01,other_useful_information,0.6596,,'497088355310780418',RT @UNICEF: #Ebola survivors join fight against the deadly disease in #SierraLeone. #EbolaResponse http://t.co/4W8htLqew5 @UNICEFmedia
240,916223879,False,finalized,3,3/24/2016 16:22:23,other_useful_information,1.0,,'497087174622593024',RT @GuyKawasaki: 5 infographic answers to your questions about Ebola [infographics] http://t.co/LusLs5tWVv
242,916224338,False,finalized,3,3/24/2016 17:18:08,other_useful_information,0.6486,,'497087649476517888',"RT @PAMEDSociety: Dr. Carrie DeLone, PA's Physician General, takes questions from #PAMED14 about the state's readiness for #Ebola http://t.Ã¢â¬Â¦"
244,916223189,False,finalized,3,3/24/2016 12:39:52,other_useful_information,0.6739,,'497086344049741824',RT @PhillipNLegg: Fool Obama promises #Ebola 'SWAT' teams for the disease he let in the USA - http://t.co/lZgeZWRA9e @CNN @CNNLive @cnnbrk Ã¢â¬Â¦
245,916224773,False,finalized,3,3/25/2016 10:32:49,other_useful_information,0.6389,,'497088119100153858',"RT @fml: FML Tip #6: Signs you are in a high-risk Ebola zone: Port-A-Potties on the beach, photos of dishes of food on the menus, penis-theÃ¢â¬Â¦"
251,916223918,False,finalized,3,3/24/2016 16:02:12,other_useful_information,0.6571,,'497087211792121856',#stopthedisease #ebola comes 2 USA only by plane &amp; only from W Africa.Temp halt of pax travel will help protect world. #stopthedisease first
257,916225036,False,finalized,3,3/25/2016 11:06:44,other_useful_information,1.0,,'497088308644954112',Disease inequality .. #restrictairtravel  #morningjoe  #Ebola @CDCgov http://t.co/gMQX9QBhJV
259,916223972,False,finalized,3,3/24/2016 16:09:31,other_useful_information,0.6471,,'497087261016457216',"#USAHeadlines The folly of mass quarantine, especially for diseases like Ebola http://t.co/iMvp2CMw74"
270,916224172,False,finalized,3,3/24/2016 17:57:35,other_useful_information,0.3632,,'497087457209618432',"RT @Mizzflav: At the airport they ask if you've been near someone with ebola or if you have the symptoms,so we are basing the test on peoplÃ¢â¬Â¦"
280,916223827,False,finalized,3,3/24/2016 17:02:40,other_useful_information,0.3429,,'497087110219071490',"Patient at #Ontario hospital with Ebola-like symptoms, but no diagnosis yet http://t.co/Khfv98F51X via @globeandmail"
291,916224175,False,finalized,3,3/24/2016 17:25:35,other_useful_information,1.0,,'497087460632199168',RT @Hilary_TV: #Ebola discussions in the legislative meeting this morning. Lots of questions. #arleg http://t.co/NZl4Oj33Fh
294,916224011,False,finalized,3,3/24/2016 16:33:49,other_useful_information,0.6522,,'497087303345401856',RT @NoCamels: How IsraelÃ¢â¬â¢s Leading Ebola Expert Could Eradicate The Disease And Whe The US Military Is Investing In Him Via http://t.co/YR2Ã¢â¬Â¦
295,916225032,False,finalized,3,3/25/2016 08:27:27,other_useful_information,0.6445,,'497088305440497664',RT @CAREAustralia: We've launched an urgent #Ebola Crisis Appeal to raise funds to help stop the spread of the disease. Donate at http://t.Ã¢â¬Â¦
297,916225050,False,finalized,3,3/25/2016 09:52:03,other_useful_information,1.0,,'497088317134233600',"@Luna_Pond You can also ask why it's military has a patent on ""Lyme disease"" as well as Ebola virus. The former is a ""disabling agent""..."
298,916223941,False,finalized,3,3/24/2016 17:07:19,other_useful_information,0.6627,,'497087227852492800',@marynmck This stands in elegant contrast to the loonies who think keeping the Ebola patients out will keep out disease.
302,916225089,False,finalized,3,3/25/2016 07:45:27,other_useful_information,1.0,,'497088347865878528',Infectious disease specialist clears up misconceptions about Ebola http://t.co/YV2otcVGh6
306,916223217,False,finalized,3,3/24/2016 13:08:03,other_useful_information,0.6337,,'497086371786678272',RT @BlackIrishI: Disease inequality .. #restrictairtravel  #morningjoe  #Ebola @CDCgov http://t.co/gMQX9QBhJV
307,916225054,False,finalized,3,3/25/2016 10:57:26,other_useful_information,1.0,,'497088320326107136',"RT @Jaff8: 9 Things To Know About The Killer Disease Ebola, By CNNÃ¢â¬â¢s Dr. Gupta http://t.co/D1KY6TClCD"
309,916224660,False,finalized,3,3/25/2016 07:45:27,other_useful_information,0.659,,'497088004188426240',"RT @bbc5live: ""It was just the worst imaginable influenza"" says Ebola survivor Tom Cairns, who contracted the disease in 1972: http://t.co/Ã¢â¬Â¦"
312,916223244,False,finalized,3,3/24/2016 16:35:51,other_useful_information,0.6703,,'497086409204051968',RT @HnstyNgov: .@SenTedCruz THINKS he is an #Ebola /disease expert? Maybe B/C of all those  Epidemics in HIS St of #TX? #StartAtHome http:/Ã¢â¬Â¦
314,916223970,False,finalized,3,3/24/2016 17:51:59,other_useful_information,0.6796,,'497087257807843328',WHO | Ebola virus disease http://t.co/utaGcWIPFT
316,916224490,False,finalized,3,3/25/2016 11:15:03,other_useful_information,0.659,,'497087856037597184',How #Ebola Compares To Other Infectious Diseases http://t.co/hkWBgIwCIo A #dataviz by @mccandelish
319,916223810,False,finalized,3,3/24/2016 16:19:29,other_useful_information,0.6667,,'497087076018716672',It shouldnt take #Ebola for you to fear disease on cruise ships: Stuck at sea with a bunchÃ¢â¬Â¦ http://t.co/mozoVG96tc
321,916225052,False,finalized,3,3/25/2016 08:09:44,other_useful_information,1.0,,'497088317851447296',@fancurling_its funny how people laugh about serious issues like this...ebola is a killer disease eyy..aint no joke about it #ebola
327,916224268,False,finalized,3,3/24/2016 16:32:11,other_useful_information,0.6667,,'497087569570459648',@HelenBranswell -stupid question- does surviving Ebola confer immunity?
328,916223575,False,finalized,3,3/24/2016 16:42:36,other_useful_information,0.6789,,'497086846266904576',"RT @ByronBayMango: While Tony Abbott waits for #Ebola to get to #Australia, President Obama attacks the disease at the source. #auspol"
333,916224365,False,finalized,3,3/24/2016 17:22:05,other_useful_information,0.6699,,'497087680711114752',"Naija people, pls stop spreading rumours dat dere is cure for Ebola disease. Pls dere is no cure yet. Just keep urself clean, dat wil help."
348,916223420,False,finalized,3,3/24/2016 13:15:50,other_useful_information,0.6825,,'497086642247979008',RT @WestWingReport: Column 6 shows federal spending on infectious diseases (like #ebola) gong back to 2000  http://t.co/IiX3SyEGXA
349,916223684,False,finalized,3,3/24/2016 16:00:40,other_useful_information,0.6664,,'497086920082464769',RT @dna: #Ebola epidemic: Liberia health system collapsing as disease spreads http://t.co/hnOIplVD7i http://t.co/e8Zfi4K3zG
352,916223609,False,finalized,3,3/24/2016 13:49:14,other_useful_information,0.6394,,'497086868090290176',RT @Derry_London: Just how infectious is #Ebola? 5 Diseases More Contagious Than The Ebola Virus. #FactsNotFear http://t.co/4Zc4CWWL32
354,916224534,False,finalized,3,3/25/2016 09:27:34,other_useful_information,0.6579,,'497087909343010816',RT @Debora_Patta: #Ebola Bodies dumped in the street as Liberia battles to contain the disease in urban areas -  @CBSEveningNews report httÃ¢â¬Â¦
362,916223731,False,finalized,3,3/24/2016 16:51:47,other_useful_information,0.6744,,'497086974281666560',"RT @TheNationNews: UCH can manage Ebola disease, says CMD http://t.co/A8XthCuMJI via @thenationnews"
364,916225082,False,finalized,3,3/25/2016 08:01:43,other_useful_information,0.65,,'497088344531038208',"RT @Salon: Ann Coulter calls Africa a ""disease-ridden cesspool"" in victim-blaming Ebola rant http://t.co/0l50dWibG7"
365,916223902,False,finalized,3,3/24/2016 15:58:30,other_useful_information,1.0,,'497087196110020609',RT @RT_com: Good #EBOLA news: Nigeria officially disease-free after 6-weeks with no new cases - @WHO http://t.co/xXcSmsp0h4 http://t.co/C3gÃ¢â¬Â¦
368,916224547,False,finalized,3,3/25/2016 11:14:47,other_useful_information,1.0,,'497087920340103168',http://t.co/bpLRY2wk3m #msnbcdiscuss #inners #Ebola #STEM  the pathology  of the disease from exposure2days2temp spike&amp;come2aReasonable p2
369,916225085,False,finalized,3,3/25/2016 09:43:35,other_useful_information,1.0,,'497088346133245952',RT @CDCGlobal: Are you a healthcare provider with questions about #Ebola? Join our Twitter chat at 2 PM ET. Use hashtag #CDCchat.
371,916223717,False,finalized,3,3/24/2016 17:56:30,other_useful_information,0.6857,,'497086958149971968',Do the needful... Ebola no be airborne disease.
374,916224607,False,finalized,3,3/25/2016 08:42:22,other_useful_information,0.6757,,'497087970793771008',"#GoodNews #News VIDEO: Inside Liberia Ebola treatment centre: Following earlier denials, Liberia has admitted ...  http://t.co/OPKaRGhB65"
375,916223344,False,finalized,3,3/24/2016 12:42:21,other_useful_information,0.6809,,'497086533619302400',"RT @scrippsresearch: #Ebola infections double every 3 weeks. This is a race against time &amp; funds, help Dr. Saphire find treatments: http://Ã¢â¬Â¦"
387,916224562,False,finalized,3,3/25/2016 07:58:01,other_useful_information,0.35,,'497087935695433729',"RT @JonBenjamin19: Another shout-out  for the fabulous @MSF_uk: ""146 #Ebola patients have fully recovered in our treatment centres in GuineÃ¢â¬Â¦"
389,916224241,False,finalized,3,3/24/2016 17:02:40,other_useful_information,0.6571,,'497087545016991744',"Ebola Cases Could Reach 1.4 Million in 4 Months, C.D.C. Estimates: A report from the Centers for Disease Contr... http://t.co/uYbZRRJqNy"
391,916223383,False,finalized,3,3/24/2016 11:41:09,other_useful_information,0.6581,,'497086595447947265',"#Nigeria #news The Good, Bad And Ugly Of #Ebola #Virus Disease http://t.co/OLQUkHTuUH  #nairapark @LeadershipNGA #newspapers"
393,916255921,True,golden,175,,other_useful_information,0.929,other_useful_information,'497087199574519808',RT @ECUHealthSci: ECU infectious disease expert Dr. Keith Ramsey: Most Americans aren't at risk from #ebola. Story airs 6 pm @wnct9 http://Ã¢â¬Â¦
395,916223985,False,finalized,3,3/24/2016 18:25:00,other_useful_information,1.0,,'497087274610622464',"Dr. Anthony Fauci, the infectious disease expert at @NIH joins me live to discuss #Ebola virus. What would you ask him? #SitRoom 5-7Pm ET"
400,916223600,False,finalized,3,3/24/2016 11:47:14,other_useful_information,1.0,,'497086860653768706',RT @AhmadiyyaTimes: [NEWSDESK] US Disease Control calls for Ebola emergency http://t.co/JJIBW7ihvY Pls RT
411,916223920,False,finalized,3,3/24/2016 16:33:49,other_useful_information,0.6739,,'497087212950134784',RT @khjelmgaard: Current #EbolaOutbreak is set to sicken more people than all previous outbreaks of the disease combined http://t.co/LztprRÃ¢â¬Â¦
420,916224711,False,finalized,3,3/25/2016 08:42:25,other_useful_information,0.6422,,'497088043862732800',RT @mansillo: You can't shirt front a disease #Ebola
422,916225081,False,finalized,3,3/25/2016 09:47:10,other_useful_information,0.6857,,'497088343780630529',RT @CBSRadioNews: While the #Ebola situation in the U.S. appears to have stabilized the disease is still out of control in West Africa. httÃ¢â¬Â¦
426,916223176,False,finalized,3,3/24/2016 13:06:34,other_useful_information,0.6777,,'497086331718492160',"I used to think #Ebola was a viral disease, until #Obama authorised the Pentagon to send troops to W.Africa.."
430,916223975,False,finalized,3,3/24/2016 16:51:31,other_useful_information,1.0,,'497087262220242944',@RouaWinchester  He probably created the disease   #Holyshit #Ebola http://t.co/GD6u6HjQO3
437,916224774,False,finalized,3,3/25/2016 09:42:14,other_useful_information,1.0,,'497088119116947456',PROOF Obama will NOT secure USA against #Ebola...new Ebola Czar #tweetcongress WHERE is Illegal Alien Disease Czar?!? #tcot
439,916224211,False,finalized,3,3/24/2016 16:47:03,other_useful_information,0.3568,,'497087517020405760',"RT @gatman7: Obama allowing #Ebola, enterovirus, other diseases, criminals, &amp; terrorists to spread through US with little or no precautionsÃ¢â¬Â¦"
444,916223955,False,finalized,3,3/25/2016 09:04:01,other_useful_information,1.0,,'497087239193890816',RT @globalnews: Worried about #Ebola? 5 answers to your questions http://t.co/vQVKqT72RB #cdnhealth
456,916224489,False,finalized,3,3/25/2016 08:37:12,other_useful_information,0.6757,,'497087854024351745',RT @BeckyQuick: Watching #ebola hearings. Do any of these Congress people actually listen to the answer to a single question they ask?
462,916224564,False,finalized,3,3/25/2016 11:13:09,other_useful_information,1.0,,'497087938081996801',"RT @JeffOkoroafor: @AJEnglish I have steadfastly stated in the past, #Ebola is not an Africa disease. @Smagawata"
463,916224459,False,finalized,3,3/25/2016 08:45:04,other_useful_information,1.0,,'497087805915287552',RT @BBCAfrica: #Video: The isolation unit where any #Ebola cases in the #UK would be taken for treatment http://t.co/VeZX4kb8rT http://t.coÃ¢â¬Â¦
475,916223191,False,finalized,4,3/24/2016 11:42:46,other_useful_information,0.4688,,'497086345165029376',"RT @BBCWorld: #Ebola outbreak ""largest, most severe &amp; most complex... in the near four-decade history of this disease"", says @WHO http://t.Ã¢â¬Â¦"
480,916224100,False,finalized,3,3/24/2016 16:34:57,other_useful_information,0.6842,,'497087393975918592',RT @MountainMole: Americans in past year killed byÃ¢â¬Â¦ #Ebola: 1. #ISIS: 2. Gun violence: 31K. Flu/Pneumonia: 54K. Cancer: 575K. Heart diseaseÃ¢â¬Â¦
483,916223314,False,finalized,3,3/24/2016 11:24:13,other_useful_information,0.3636,,'497086486739968000',#Liberia | Ebola At Prison Compound? Inmate Death Raises New Questions http://t.co/0dWyfgsKi9
484,916223651,False,finalized,3,3/24/2016 17:13:53,other_useful_information,0.6259,,'497086892882800640',The US Center for Disease Control (CDC) is seeking Patents for a new 'hybrid strain' of the deadly Ebola virus: http://t.co/yZrpLM2cYo
491,916223160,False,finalized,3,3/24/2016 11:29:37,other_useful_information,0.3556,,'497086309765509120',RT @peddoc63: But these diseases just want 2 tag along! Ebola spread to USA inevitable saysÃ°Å¸âÂ¬CDC http://t.co/c39Pxa09Iv @frLarousse2 http://Ã¢â¬Â¦
494,916223380,False,finalized,4,3/24/2016 11:51:23,other_useful_information,0.7364,,'497086587973689344',#S911UPDATE Liberian Government Apologises To Nigeria Over Ebola Virus Disease: An Adage g... http://t.co/aOZHXn7ZDf FF @Septin911dotcom
495,916223803,False,finalized,3,3/24/2016 16:15:20,other_useful_information,0.3333,,'497087068120842242',"RT @ProSyn: ""The fight against infectious diseases like #Ebola is one that affects everyone."" http://t.co/FhRoz4FFXE"
502,916223172,False,finalized,3,3/24/2016 11:39:31,other_useful_information,1.0,,'497086325682487297',RT @LifeStylesNCare: Ultimate Detection 4 #Ebola/other Diseases? #Molecular #Diagnostics/Quests: Meet #BioFire @BioFireDX #LifeStylesNCare Ã¢â¬Â¦
508,916223817,False,finalized,3,3/24/2016 16:00:40,other_useful_information,0.6664,,'497087094716911616',"RT @ncdhhs: Remember, we now have an infoline for your #Ebola questions! Call 800-222-1222 (press 6), 24/7. Please retweet!"
510,916224546,False,finalized,3,3/25/2016 13:36:47,other_useful_information,0.6788,,'497087919232802816',RT @AFACE_AK: By Abiodun Onafuye/Abeokuta In a bid to ensure that the Ebola Virus Disease does not make its way to Ogun stat... http://t.coÃ¢â¬Â¦
515,916224297,False,finalized,3,3/24/2016 17:56:30,other_useful_information,1.0,,'497087598637383680',.@WHO says prospects for containing #Ebola in Nigeria are hopeful. That would be a very good thing. Some positive signs in Guinea too.
516,916225118,False,finalized,3,3/25/2016 08:37:12,other_useful_information,1.0,,'497088369394851840',"RT @Oxfam: 7 big questions about the #Ebola outbreak, answered http://t.co/ersJWhMYca #EndEbola"
521,916224128,False,finalized,3,3/24/2016 18:25:00,other_useful_information,0.6783,,'497087419272167424',Just now reading on what was going on yesterday in West Africa about this Ebola virus disease (#EVD) outbreak. Prayers goes out for #Africa.
524,916225011,False,finalized,3,3/25/2016 10:29:59,other_useful_information,1.0,,'497088288889397248',VIDEO: Ebola drug 'poses ethics questions' http://t.co/QQa73SUnba
525,916224702,False,finalized,3,3/25/2016 11:13:09,other_useful_information,0.6632,,'497088039525421056',"RT @BreitTwit1: Hey, @MSNBC, is there an emoji for #Ebola yet? And other vital questions for the Mainstream Media. #tcot #tgdn"
526,916225027,False,finalized,3,3/25/2016 09:29:06,other_useful_information,1.0,,'497088300705153024',"RT @democracynow: An Unprofitable Disease: In the Political Economy of #Ebola, Who Lives and Who Dies? http://t.co/2hJcYyN5SF http://t.co/yÃ¢â¬Â¦"
534,916224675,False,finalized,3,3/25/2016 08:40:29,other_useful_information,0.6596,,'497088016628711424',RT @naija_medic247: This awesome post debunks many of the myths that have trailed #Ebola virus disease #EVD   http://t.co/RytLgDDFPT
537,916223284,False,finalized,3,3/24/2016 16:58:45,other_useful_information,0.6744,,'497086453403226112',RT @cnni: CNNÃ¢â¬â¢s David McKenzie is the first journalist to visit the MSF #Ebola treatment center in Sierra Leone. Take a look: http://t.co/iÃ¢â¬Â¦
538,916223440,False,finalized,3,3/24/2016 11:44:43,other_useful_information,0.7045,,'497086665786404865',RT @inquiringshow: 5 diseases that are scarier than ebola http://t.co/4viu1e6Fqp via @motherjones
540,916223815,False,finalized,3,3/24/2016 16:58:45,other_useful_information,0.6606,,'497087091554406403',"RT @KelechiNwagwu: About this salt-water bath theory, please Ebola virus isn't an air borne disease. Disregard that trash. Seek correct infÃ¢â¬Â¦"
542,916224495,False,finalized,3,3/25/2016 07:59:37,other_useful_information,0.7,,'497087864010985472',"RT @janinebucks: Ohio USA Toledo http://t.co/6Q3edCHBaj #EbolaOutbreak2014 BREAKING NEWS 3 Ebola Outbreak 2014 Fear, treatment and a serum:Ã¢â¬Â¦"
543,916224024,False,finalized,3,3/24/2016 17:01:23,other_useful_information,0.6606,,'497087318071971841',"""@CNNAshleigh: Tweet @CNN your #Ebola questions.  Be sure to include #EbolaQandA in your tweet."" Won't answer about that US PATENT 4 EBOLA?"
552,916223691,False,finalized,3,3/24/2016 16:15:20,other_useful_information,0.6667,,'497086929503272960',Unanswered questions regarding the new #Dallas #Ebola case raise concern that the disease is now #airborne. http://t.co/ETL8GulJUL Ã¢â¬Â¦
555,916223660,False,finalized,3,3/24/2016 18:01:33,other_useful_information,1.0,,'497086899131916288',RT @BBCWorld: #Ebola basics explained: read a summary of what you need to know &amp; answers to some of the key questions https://t.co/vITtVl4yÃ¢â¬Â¦
557,916223705,False,finalized,3,3/24/2016 17:30:09,other_useful_information,0.6849,,'497086940445810688',"RT @rajshah: In #Liberia with Pres Sirleaf yesterday, announced $142M for #Ebola response for treatment, training, salaries, food. http://tÃ¢â¬Â¦"
563,916224781,False,finalized,3,3/25/2016 11:06:44,other_useful_information,1.0,,'497088122484948992',"Stay calm, carry on: Per @henican, #Ebola is a disease w/out borders, but #NYC has its number http://t.co/iR72DxJFwi via @qz #EbolaNYC"
568,916224757,False,finalized,3,3/25/2016 07:42:20,other_useful_information,0.3481,,'497088108283052034',#Ebola Liberia Red Cross train and operates 16 dead body management teams.Doing job important in stopping transmission &amp; dignity to the dead
571,916224605,False,finalized,3,3/25/2016 11:19:25,other_useful_information,1.0,,'497087970172620800',RT @fuunnnyjokes: The Ebola epidemic has begun! You need to know these 15 facts about this terrifying disease:  http://t.co/uI8btXdlo8 httpÃ¢â¬Â¦
574,916225142,False,finalized,3,3/25/2016 09:49:52,other_useful_information,0.7027,,'497088403494559744',RT @FoxNews: #FrontierAirlines pres. on #CDC: Ã¢â¬ÅWe have a lot of questions about the situation.Ã¢â¬Â #Ebola #KellyFile http://t.co/pknvjTD5FD
577,916223725,False,finalized,3,3/24/2016 16:35:05,other_useful_information,0.6216,,'497086965851127808',Questions and Answers on Ebola | Ebola Hemorrhagic Fever | CDC http://t.co/clJrsYustM
578,916224045,False,finalized,3,3/24/2016 16:46:37,other_useful_information,1.0,,'497087339567390720',RT @producersiovhan: Worried about #Ebola? @KGWNews wants to help clear things up. Tweet us your questions all day long using #FactsNotFear
579,916224404,False,finalized,3,3/24/2016 17:17:37,other_useful_information,0.6779,,'497087743613075456',By Abiodun Onafuye/Abeokuta In a bid to ensure that the Ebola Virus Disease does not make its way to Ogun stat... http://t.co/qrKKCgNWdn
580,916223529,False,finalized,4,3/24/2016 11:28:50,other_useful_information,0.7917,,'497086781397794816',.RT @MotherJones: Don't freak out about Ebola. Freak about these 5 diseases which are much worse and much more common http://t.co/Ulb352Lokc
583,916224129,False,finalized,3,3/24/2016 18:57:07,other_useful_information,0.6944,,'497087419733143552',"RT @RiverfrontTimes: Phyllis Schlafly: ""@BarackObama is responsible for #ebola."" http://t.co/1GeC5Z752V Ok, then. #STL #disease http://t.coÃ¢â¬Â¦"
585,916223913,False,finalized,3,3/24/2016 16:48:35,other_useful_information,0.3514,,'497087208554508288',RT @UN: Great news! RT @WHO: #Nigeria is now free of #Ebola virus transmission http://t.co/kyD7c3gWuN
586,916224347,False,finalized,3,3/24/2016 16:31:08,other_useful_information,1.0,,'497087655734419457',"Schools, treatment of other diseases, agriculture: the #Ebola outbreak dramatically affects everything. http://t.co/3TymvbaYLB #JTSOnAir"
